id_filme,titulo,data_lancamento,media_avaliacoes,numero_avaliacoes,popularidade,idioma_original,generos,diretor,roteirista
496450,Miraculous: As Aventuras de Ladybug - O Filme,2023-07-05,7.6,904,10.226,fr,"Animação, Fantasia, Ação, Romance, Família",Jeremy Zag,Jeremy Zag
95,Armageddon,1998-07-01,6.838,8161,10.9073,en,"Ação, Thriller, Ficção científica, Aventura",Michael Bay,Jonathan Hensleigh
1249385,O Mal Mora Aqui,2024-10-18,3.778,27,9.7485,en,"Terror, Thriller",Jill Gevargizian,Adam Cesare
293167,Kong: A Ilha da Caveira,2017-03-08,6.546,10680,9.4504,en,"Ação, Aventura, Fantasia",Jordan Vogt-Roberts,Max Borenstein
1122099,A Batalha da Ilha Wallis,2025-03-28,7.061,41,9.3756,en,"Comédia, Drama, Música",James Griffiths,Tom Basden
776797,The Sadness,2021-01-22,6.794,934,8.7471,zh,"Terror, Thriller",Rob Jabbaz,Rob Jabbaz
377,A Hora do Pesadelo,1984-11-09,7.3,5335,8.7035,en,Terror,Wes Craven,Wes Craven
153104,Plano Doentio,2003-03-01,6.2,46,9.2633,en,"Mistério, Drama, Romance, Thriller",Jason Hreno,Turi Meyer
62,2001: Uma Odisseia no Espaço,1968-04-02,8.066,11877,9.557,en,"Ficção científica, Mistério, Aventura",Stanley Kubrick,Stanley Kubrick
1352774,O Retorno do Leitão,2025-05-29,2.0,1,9.7547,en,Terror,Andrea M. Catinella,Harrison Thomas Boxley
978796,O Homem do Saco,2024-09-20,6.263,339,8.9814,en,"Terror, Thriller",Colm McCarthy,John Hulme
1232449,Young Hearts,2024-10-26,8.5,74,9.7271,nl,"Drama, Romance",Anthony Schatteman,Anthony Schatteman
1417,O Labirinto do Fauno,2006-10-11,7.753,10836,9.8869,es,"Fantasia, Drama, Guerra",Guillermo del Toro,Guillermo del Toro
281338,Planeta dos Macacos: A Guerra,2017-07-11,7.207,9276,8.8336,en,"Drama, Ficção científica, Guerra",Matt Reeves,Mark Bomback
9655,Ela é o Cara,2006-03-17,6.82,3118,9.9517,en,"Comédia, Romance",Andy Fickman,Ewan Leslie
615777,Babilônia,2022-12-22,7.374,3383,10.1059,en,"Drama, Comédia",Damien Chazelle,Damien Chazelle
1062276,Dark Match,2024-07-21,5.0,15,9.1323,en,"Ação, Terror",Lowell Dean,Lowell Dean
43347,Amor e Outras Drogas,2010-11-04,7.044,5282,8.7844,en,"Drama, Comédia, Romance",Edward Zwick,Charles Randolph
50014,Histórias Cruzadas,2011-08-09,8.206,8579,8.4582,en,Drama,Tate Taylor,Tate Taylor
1155281,封神第二部：战火西岐,2025-01-29,6.2,50,9.1828,zh,"Ação, Fantasia, Guerra",Wuershan,Ran Ping
820525,After: Para Sempre,2023-09-13,6.894,924,9.066,en,"Romance, Drama",Castille Landon,Castille Landon
98566,As Tartarugas Ninja,2014-08-07,5.9,6903,10.9207,en,"Ficção científica, Ação, Aventura, Comédia",Jonathan Liebesman,Evan Daugherty
1366,Rocky: Um Lutador,1976-11-20,7.8,8113,9.2794,en,Drama,John G. Avildsen,Sylvester Stallone
310,Todo Poderoso,2003-05-23,6.719,10955,8.8141,en,"Fantasia, Comédia",Tom Shadyac,Mark O'Keefe
9769,Lolita,1997-09-27,7.14,1852,8.9496,en,"Drama, Romance",Adrian Lyne,Stephen Schiff
23168,Atração Perigosa,2010-09-15,7.221,5225,9.1746,en,"Crime, Drama, Thriller",Ben Affleck,Ben Affleck
71689,Phineas e Ferb: O Filme: Através da 2ª Dimensão,2011-08-05,7.1,569,9.2221,en,"Animação, Comédia, Família, Cinema TV, Ficção científica, Aventura, Ação, Música",Robert Hughes,Jon Colton Barry
967847,Ghostbusters: Apocalipse de Gelo,2024-03-20,6.484,1831,8.0809,en,"Fantasia, Aventura, Comédia",Gil Kenan,Gil Kenan
484641,Anna: O Perigo Tem Nome,2019-06-19,6.705,2789,7.62,en,"Ação, Aventura, Thriller",Luc Besson,Luc Besson
923667,Crepúsculo dos Guerreiros: Walled In,2024-05-01,6.973,356,11.2291,cn,"Ação, Crime, Thriller",Soi Cheang,Chan Tai-Lee
249397,Ninfomaniaca: Volume 2,2013-12-25,6.714,2978,9.2243,en,"Drama, Mistério",Lars von Trier,Lars von Trier
1354627,Bob Esponja: Acampamento do Terror,2024-10-10,7.1,84,9.3587,en,"Cinema TV, Família, Comédia, Terror, Animação",Dave Cunningham,Mike Bell
297608,A Possessão de Deborah Logan,2014-10-21,6.5,1295,9.4045,en,"Terror, Mistério",Adam Robitel,Adam Robitel
87101,O Exterminador do Futuro: Gênesis,2015-06-23,5.941,8588,10.3366,en,"Ficção científica, Ação, Thriller, Aventura",Alan Taylor,Patrick Lussier
5175,A Hora do Rush 2,2001-08-03,6.747,4266,9.4222,en,"Ação, Comédia, Crime",Brett Ratner,Jeff Nathanson
37136,Corra que a Polícia Vem Aí!,1988-12-02,7.261,3900,8.8463,en,"Comédia, Crime",David Zucker,Jim Abrahams
979275,Mob Land,2023-08-04,5.488,85,9.4662,en,"Ação, Crime, Thriller",Nicholas Maggio,Nicholas Maggio
493529,Dungeons & Dragons: Honra Entre Rebeldes,2023-03-23,7.34,4026,9.5113,en,"Aventura, Fantasia, Comédia",Jonathan Goldstein,Michael Gilio
36557,007 Cassino Royale,2006-11-14,7.559,11010,9.3124,en,"Aventura, Ação, Thriller",Martin Campbell,Robert Wade
378064,A Voz do Silêncio,2016-09-17,8.385,4143,8.6761,ja,"Animação, Drama, Romance",Naoko Yamada,Reiko Yoshida
378064,A Voz do Silêncio,2016-09-17,8.385,4143,8.6761,ja,"Animação, Drama, Romance",Naoko Yamada,Reiko Yoshida
399579,Alita: Anjo de Combate,2019-01-31,7.2,9446,9.9802,en,"Ação, Ficção científica, Aventura",Robert Rodriguez,James Cameron
405774,Bird Box,2018-12-13,6.832,10137,8.7803,en,"Terror, Thriller, Drama",Susanne Bier,Eric Heisserer
713704,A Morte do Demônio: A Ascensão,2023-04-12,6.934,3291,9.0513,en,"Terror, Thriller",Lee Cronin,Lee Cronin
19908,Zumbilândia,2009-10-02,7.26,12544,8.9933,en,"Comédia, Terror",Ruben Fleischer,Rhett Reese
423,O Pianista,2002-09-17,8.379,9559,8.6301,en,"Drama, Guerra",Roman Polanski,Ronald Harwood
1242898,Predador: Terras Selvagens,2025-11-05,0.0,0,8.4843,en,"Ação, Ficção científica",Dan Trachtenberg,Patrick Aison
11836,Bob Esponja: O Filme,2004-11-19,7.0,2997,9.0698,en,"Família, Comédia, Aventura, Animação",Stephen Hillenburg,Stephen Hillenburg
1924,Superman: O Filme,1978-12-14,7.1,3964,9.7553,en,"Ficção científica, Ação, Aventura",Richard Donner,Robert Benton
260513,Os Incríveis 2,2018-06-14,7.456,13111,9.3605,en,"Ação, Aventura, Animação, Família",Brad Bird,Brad Bird
1891,Guerra nas Estrelas: O Império Contra-Ataca,1980-05-20,8.395,17468,8.3286,en,"Aventura, Ação, Ficção científica",Irvin Kershner,Leigh Brackett
77,Amnésia,2000-10-11,8.178,15341,9.2352,en,"Mistério, Thriller",Christopher Nolan,Christopher Nolan
1710,Copycat - A Vida Imita a Morte,1995-10-27,6.495,1032,11.5956,en,"Thriller, Crime, Mistério, Terror, Drama",Jon Amiel,Ann Biderman
242582,O Abutre,2014-10-23,7.704,11085,10.0537,en,"Crime, Drama, Thriller",Dan Gilroy,Dan Gilroy
259316,Animais Fantásticos e Onde Habitam,2016-11-16,7.315,19091,9.7815,en,"Fantasia, Aventura",David Yates,J.K. Rowling
336455,Viral,2016-02-18,5.634,529,8.4161,en,"Drama, Terror, Ficção científica",Henry Joost,Christopher Landon
9614,Um Maluco no Golfe,1996-02-16,6.648,2769,9.5527,en,Comédia,Dennis Dugan,Tim Herlihy
257211,Um Senhor Estagiário,2015-09-23,7.222,6894,8.7168,en,Comédia,Nancy Meyers,Nancy Meyers
490132,Green Book: O Guia,2018-11-16,8.23,12046,9.5909,en,"Drama, História",Peter Farrelly,Nick Vallelonga
950,A Era do Gelo 2,2006-03-29,6.711,9947,9.6884,en,"Animação, Família, Comédia, Aventura",Carlos Saldanha,Jon Vitti
14574,O Menino do Pijama Listrado,2008-05-07,7.827,7342,9.8018,en,"Drama, Guerra, História",Mark Herman,Mark Herman
49530,O Preço do Amanhã,2011-10-27,6.97,11642,8.8453,en,"Ação, Thriller, Ficção científica",Andrew Niccol,Andrew Niccol
1055451,Celebração Macabra,2024-01-19,4.5,52,9.388,en,"Terror, Thriller, Comédia",Erik Bloomquist,Erik Bloomquist
601,E.T.: O Extraterrestre,1982-06-11,7.514,11428,8.907,en,"Ficção científica, Aventura, Família, Fantasia",Steven Spielberg,Melissa Mathison
1371727,Sing: Thriller,2024-10-15,7.238,166,9.2588,en,"Animação, Família, Comédia, Música",Garth Jennings,Garth Jennings
38700,Bad Boys Para Sempre,2020-01-15,7.131,8429,9.498,en,"Thriller, Ação, Crime",Bilall Fallah,Joe Carnahan
9602,Um Príncipe em Nova York,1988-06-29,6.885,4471,10.7375,en,"Comédia, Romance",John Landis,David Sheffield
1129598,Presa,2024-03-15,6.15,316,10.7722,en,"Ação, Thriller, Terror",Mukunda Michael Dewil,Mukunda Michael Dewil
453,Uma Mente Brilhante,2001-12-14,7.855,10495,8.6071,en,"Drama, Romance",Ron Howard,Akiva Goldsman
161,Onze Homens e um Segredo,2001-12-07,7.4,11895,9.3286,en,"Thriller, Crime",Steven Soderbergh,Ted Griffin
46195,Rio,2011-04-03,6.745,6840,9.9868,en,"Animação, Aventura, Comédia, Família",Carlos Saldanha,Sam Harper
137113,No Limite do Amanhã,2014-05-27,7.63,14241,8.8428,en,"Ação, Ficção científica",Doug Liman,Christopher McQuarrie
604,Matrix Reloaded,2003-05-15,7.058,11289,9.8175,en,"Aventura, Ação, Thriller, Ficção científica",Lilly Wachowski,Lana Wachowski
967941,Wicked: Parte 2,2025-11-19,0.0,0,7.975,en,"Fantasia, Romance",Jon M. Chu,Winnie Holzman
808960,Прямой эфир,2023-04-06,7.0,2,10.1575,ru,Drama,Karen Oganesyan,Dmitry Lanchikhin
1357359,Ejen Ali: The Movie 2,2025-05-22,7.8,5,9.1378,ms,"Animação, Ação, Aventura, Comédia, Família, Mistério, Ficção científica, Thriller",Muhammad Usamah Zaid,Muhammad Usamah Zaid
480530,Creed II,2018-11-21,7.033,5534,8.7924,en,"Drama, Ação",Steven Caple Jr.,Sylvester Stallone
57800,A Era do Gelo 4,2012-06-27,6.385,7769,9.3228,en,"Animação, Comédia, Aventura, Família",Steve Martino,Michael Berg
527774,Raya e o Último Dragão,2021-03-03,7.833,6958,9.1234,en,"Animação, Família, Fantasia, Ação, Aventura",Don Hall,Adele Lim
879,Hook: A Volta do Capitão Gancho,1991-04-10,6.836,5423,7.918,en,"Aventura, Fantasia, Comédia, Família",Steven Spielberg,Malia Scotch Marmo
812,Aladdin,1992-11-25,7.653,11492,9.1041,en,"Animação, Família, Aventura, Fantasia, Romance",Ron Clements,Ron Clements
870360,Looney Tunes - O Filme: O Dia Que a Terra Explodiu,2024-08-01,7.411,90,9.0819,en,"Família, Comédia, Aventura, Animação, Ficção científica",Peter Browngardt,Kevin Costello
1244361,Operação Undead,2024-07-20,4.059,17,9.0798,th,"Terror, Ação, Thriller, Guerra",Kongkiat Khomsiri,Narit Pachoei
49444,Kung Fu Panda 2,2011-05-25,7.043,7435,9.0702,en,"Animação, Família, Comédia",Jennifer Yuh Nelson,Jonathan Aibel
11836,Bob Esponja: O Filme,2004-11-19,7.0,2997,9.0698,en,"Família, Comédia, Aventura, Animação",Stephen Hillenburg,Stephen Hillenburg
820525,After: Para Sempre,2023-09-13,6.894,924,9.066,en,"Romance, Drama",Castille Landon,Castille Landon
539,Psicose,1960-06-22,8.422,10391,9.0624,en,"Terror, Thriller, Mistério",Alfred Hitchcock,Joseph Stefano
9919,Como Perder um Homem em 10 Dias,2003-02-07,6.833,4148,9.062,en,"Comédia, Romance",Donald Petrie,Brian Regan
550988,Free Guy: Assumindo o Controle,2021-08-11,7.478,9118,9.06,en,"Comédia, Aventura, Ficção científica",Shawn Levy,Matt Lieberman
19404,Dilwale vai levar a noiva,1995-10-20,8.517,4491,9.059,hi,"Comédia, Drama, Romance",Aditya Chopra,Aditya Chopra
713704,A Morte do Demônio: A Ascensão,2023-04-12,6.934,3291,9.0513,en,"Terror, Thriller",Lee Cronin,Lee Cronin
9470,Kung-Fusão,2004-02-10,7.5,2914,9.041,cn,"Ação, Comédia, Crime, Fantasia",Stephen Chow,Stephen Chow
521029,Annabelle 3: De Volta para Casa,2019-06-26,6.4,3605,9.0382,en,Terror,Gary Dauberman,Gary Dauberman
287649,Scarlet Innocence,2014-10-02,6.2,62,9.0011,ko,"Thriller, Drama, Romance",Yim Pil-sung,Jang Yoon-mi
19908,Zumbilândia,2009-10-02,7.26,12545,8.9933,en,"Comédia, Terror",Ruben Fleischer,Rhett Reese
799766,Better Man - A História de Robbie Williams,2024-12-06,7.8,551,8.992,en,"Música, Drama",Michael Gracey,Michael Gracey
1096838,Here After,2024-07-25,5.345,74,8.9844,en,"Terror, Thriller",Robert Salerno,Sarah Conradt
335787,Uncharted: Fora do Mapa,2022-02-10,6.908,6286,8.9838,en,"Ação, Aventura",Ruben Fleischer,Rafe Judkins
978796,O Homem do Saco,2024-09-20,6.263,339,8.9814,en,"Terror, Thriller",Colm McCarthy,John Hulme
10112,Aristogatas,1970-12-24,7.286,5148,8.9719,en,"Animação, Comédia, Família, Aventura",Wolfgang Reitherman,Julius Svendsen
581726,Infinito,2021-09-09,6.62,1937,9.2173,en,"Ficção científica, Ação, Aventura",Antoine Fuqua,Ian Shorr
70981,Prometheus,2012-05-30,6.576,12587,9.2803,en,"Ficção científica, Aventura, Mistério",Ridley Scott,Jon Spaihts
87,Indiana Jones e o Templo da Perdição,1984-05-23,7.299,9570,9.1764,en,"Aventura, Ação",Steven Spielberg,Gloria Katz
257344,Pixels,2015-07-16,5.75,7711,9.1421,en,"Ação, Comédia, Ficção científica, Fantasia",Chris Columbus,Tim Herlihy
512200,Jumanji: Próxima Fase,2019-12-04,6.894,8917,9.406,en,"Aventura, Comédia, Fantasia",Jake Kasdan,Scott Rosenberg
1059128,Queer,2024-11-27,6.7,363,8.9314,en,"Drama, Romance",Luca Guadagnino,Justin Kuritzkes
49046,Nada de Novo no Front,2022-10-07,7.728,4199,9.2463,de,"Guerra, História, Drama",Edward Berger,Lesley Paterson
11770,Kung Fu Futebol Clube,2001-07-05,7.1,2345,8.26,cn,"Ação, Comédia",Stephen Chow,Stephen Chow
127380,Procurando Dory,2016-06-16,7.038,12254,7.6984,en,"Aventura, Animação, Comédia, Família",Andrew Stanton,Andrew Stanton
80321,Madagascar 3: Os Procurados,2012-06-06,6.617,6291,8.209,en,"Animação, Família, Comédia, Aventura",Conrad Vernon,Noah Baumbach
13207,Sexta-Feira 13,2009-02-11,5.8,2693,9.1564,en,"Terror, Thriller",Marcus Nispel,Damian Shannon
1181107,O Rei dos Reis,2025-04-07,8.414,58,8.6649,en,"Família, Fantasia, Drama, Aventura, Animação",Jang Seong-ho,Jang Seong-ho
937278,O Pior Vizinho do Mundo,2022-12-28,7.756,3138,9.1788,en,"Comédia, Drama",Marc Forster,David Magee
81,Nausicaä do Vale do Vento,1984-03-11,8.0,3746,8.309,ja,"Aventura, Animação, Fantasia",Hayao Miyazaki,Hayao Miyazaki
273481,Sicario: Terra de Ninguém,2015-09-17,7.412,8936,8.3385,en,"Ação, Crime, Thriller",Denis Villeneuve,Taylor Sheridan
976893,Dias Perfeitos,2023-11-10,7.759,1503,8.4644,ja,Drama,Wim Wenders,Wim Wenders
1892,Guerra nas Estrelas: O Retorno de Jedi,1983-05-25,7.903,16123,8.8114,en,"Aventura, Ação, Ficção científica",Richard Marquand,Lawrence Kasdan
1407861,The Bayou,2025-01-31,6.048,93,8.6688,en,"Thriller, Terror, Ação",Brad Watson,Ashley Holberry
929204,Wallace & Gromit - Avengança,2024-12-18,7.558,504,8.4347,en,"Família, Comédia, Aventura, Animação",Nick Park,Mark Burton
6477,Alvin e os Esquilos,2007-12-13,5.816,4545,8.2079,en,"Comédia, Família, Fantasia",Tim Hill,Will McRobb
